tasb_key,tasb_name,tea_cdn,tea_district_name,district_type,match_method,tasb_url
1056,Sinton ISD,205906,SINTON ISD,INDEPENDENT,exact_normalized_name,https://pol.tasb.org/PolicyOnline?key=1056
1057,Taft ISD,205907,TAFT ISD,INDEPENDENT,exact_normalized_name,https://pol.tasb.org/PolicyOnline?key=1057
1058,San Saba ISD,206901,SAN SABA ISD,INDEPENDENT,exact_normalized_name,https://pol.tasb.org/PolicyOnline?key=1058
1059,Richland Springs ISD,206902,RICHLAND SPRINGS ISD,INDEPENDENT,exact_normalized_name,https://pol.tasb.org/PolicyOnline?key=1059
1060,Cherokee ISD,206903,CHEROKEE ISD,INDEPENDENT,exact_normalized_name,https://pol.tasb.org/PolicyOnline?key=1060
1063,Hermleigh ISD,208901,HERMLEIGH ISD,INDEPENDENT,exact_normalized_name,https://pol.tasb.org/PolicyOnline?key=1063
1064,Snyder ISD,208902,SNYDER ISD,INDEPENDENT,exact_normalized_name,https://pol.tasb.org/PolicyOnline?key=1064
1065,Ira ISD,208903,IRA ISD,INDEPENDENT,exact_normalized_name,https://pol.tasb.org/PolicyOnline?key=1065
1066,Albany ISD,209901,ALBANY ISD,INDEPENDENT,exact_normalized_name,https://pol.tasb.org/PolicyOnline?key=1066
1067,Moran ISD,209902,MORAN ISD,INDEPENDENT,exact_normalized_name,https://pol.tasb.org/PolicyOnline?key=1067
1068,Center ISD,210901,CENTER ISD,INDEPENDENT,exact_normalized_name,https://pol.tasb.org/PolicyOnline?key=1068
1069,Joaquin ISD,210902,JOAQUIN ISD,INDEPENDENT,exact_normalized_name,https://pol.tasb.org/PolicyOnline?key=1069
1070,Shelbyville ISD,210903,SHELBYVILLE ISD,INDEPENDENT,exact_normalized_name,https://pol.tasb.org/PolicyOnline?key=1070
1071,Tenaha ISD,210904,TENAHA ISD,INDEPENDENT,exact_normalized_name,https://pol.tasb.org/PolicyOnline?key=1071
1072,Timpson ISD,210905,TIMPSON ISD,INDEPENDENT,exact_normalized_name,https://pol.tasb.org/PolicyOnline?key=1072
1073,Excelsior ISD,210906,EXCELSIOR ISD,INDEPENDENT,exact_normalized_name,https://pol.tasb.org/PolicyOnline?key=1073
1074,Texhoma ISD,211901,TEXHOMA ISD,INDEPENDENT,exact_normalized_name,https://pol.tasb.org/PolicyOnline?key=1074
1075,Stratford ISD,211902,STRATFORD ISD,INDEPENDENT,exact_normalized_name,https://pol.tasb.org/PolicyOnline?key=1075
1077,Arp ISD,212901,ARP ISD,INDEPENDENT,exact_normalized_name,https://pol.tasb.org/PolicyOnline?key=1077
1078,Bullard ISD,212902,BULLARD ISD,INDEPENDENT,exact_normalized_name,https://pol.tasb.org/PolicyOnline?key=1078
1079,Lindale ISD,212903,LINDALE ISD,INDEPENDENT,exact_normalized_name,https://pol.tasb.org/PolicyOnline?key=1079
1080,Troup ISD,212904,TROUP ISD,INDEPENDENT,exact_normalized_name,https://pol.tasb.org/PolicyOnline?key=1080
1081,Tyler ISD,212905,TYLER ISD,INDEPENDENT,exact_normalized_name,https://pol.tasb.org/PolicyOnline?key=1081
1082,Whitehouse ISD,212906,WHITEHOUSE ISD,INDEPENDENT,exact_normalized_name,https://pol.tasb.org/PolicyOnline?key=1082
1083,Chapel Hill ISD-Smith County,212909,CHAPEL HILL ISD,INDEPENDENT,county_suffix_disambiguation,https://pol.tasb.org/PolicyOnline?key=1083
1084,Winona ISD,212910,WINONA ISD,INDEPENDENT,exact_normalized_name,https://pol.tasb.org/PolicyOnline?key=1084
1085,Glen Rose ISD,213901,GLEN ROSE ISD,INDEPENDENT,exact_normalized_name,https://pol.tasb.org/PolicyOnline?key=1085
1086,Rio Grande City Grulla ISD,214901,RIO GRANDE CITY GRULLA ISD,INDEPENDENT,exact_normalized_name,https://pol.tasb.org/PolicyOnline?key=1086
1087,San Isidro ISD,214902,SAN ISIDRO ISD,INDEPENDENT,exact_normalized_name,https://pol.tasb.org/PolicyOnline?key=1087
1088,Roma ISD,214903,ROMA ISD,INDEPENDENT,exact_normalized_name,https://pol.tasb.org/PolicyOnline?key=1088
1089,Breckenridge ISD,215901,BRECKENRIDGE ISD,INDEPENDENT,exact_normalized_name,https://pol.tasb.org/PolicyOnline?key=1089
1090,Sterling City ISD,216901,STERLING CITY ISD,INDEPENDENT,exact_normalized_name,https://pol.tasb.org/PolicyOnline?key=1090
1091,Aspermont ISD,217901,ASPERMONT ISD,INDEPENDENT,exact_normalized_name,https://pol.tasb.org/PolicyOnline?key=1091
1093,Sonora ISD,218901,SONORA ISD,INDEPENDENT,exact_normalized_name,https://pol.tasb.org/PolicyOnline?key=1093
1094,Happy ISD,219901,HAPPY ISD,INDEPENDENT,exact_normalized_name,https://pol.tasb.org/PolicyOnline?key=1094
1095,Tulia ISD,219903,TULIA ISD,INDEPENDENT,exact_normalized_name,https://pol.tasb.org/PolicyOnline?key=1095
1096,Kress ISD,219905,KRESS ISD,INDEPENDENT,exact_normalized_name,https://pol.tasb.org/PolicyOnline?key=1096
1098,Arlington ISD,220901,ARLINGTON ISD,INDEPENDENT,exact_normalized_name,https://pol.tasb.org/PolicyOnline?key=1098
1099,Birdville ISD,220902,BIRDVILLE ISD,INDEPENDENT,exact_normalized_name,https://pol.tasb.org/PolicyOnline?key=1099
1100,Everman ISD,220904,EVERMAN ISD,INDEPENDENT,exact_normalized_name,https://pol.tasb.org/PolicyOnline?key=1100
1101,Fort Worth ISD,220905,FORT WORTH ISD,INDEPENDENT,exact_normalized_name,https://pol.tasb.org/PolicyOnline?key=1101
1102,Grapevine-Colleyville ISD,220906,GRAPEVINE-COLLEYVILLE ISD,INDEPENDENT,exact_normalized_name,https://pol.tasb.org/PolicyOnline?key=1102
1103,Keller ISD,220907,KELLER ISD,INDEPENDENT,exact_normalized_name,https://pol.tasb.org/PolicyOnline?key=1103
1104,Mansfield ISD,220908,MANSFIELD ISD,INDEPENDENT,exact_normalized_name,https://pol.tasb.org/PolicyOnline?key=1104
1106,Lake Worth ISD,220910,LAKE WORTH ISD,INDEPENDENT,exact_normalized_name,https://pol.tasb.org/PolicyOnline?key=1106
1107,Crowley ISD,220912,CROWLEY ISD,INDEPENDENT,exact_normalized_name,https://pol.tasb.org/PolicyOnline?key=1107
1108,Kennedale ISD,220914,KENNEDALE ISD,INDEPENDENT,exact_normalized_name,https://pol.tasb.org/PolicyOnline?key=1108
1109,Azle ISD,220915,AZLE ISD,INDEPENDENT,exact_normalized_name,https://pol.tasb.org/PolicyOnline?key=1109
1110,Hurst-Euless-Bedford ISD,220916,HURST-EULESS-BEDFORD ISD,INDEPENDENT,exact_normalized_name,https://pol.tasb.org/PolicyOnline?key=1110
1111,Castleberry ISD,220917,CASTLEBERRY ISD,INDEPENDENT,exact_normalized_name,https://pol.tasb.org/PolicyOnline?key=1111
1114,White Settlement ISD,220920,WHITE SETTLEMENT ISD,INDEPENDENT,exact_normalized_name,https://pol.tasb.org/PolicyOnline?key=1114
1118,Abilene ISD,221901,ABILENE ISD,INDEPENDENT,exact_normalized_name,https://pol.tasb.org/PolicyOnline?key=1118
1119,Merkel ISD,221904,MERKEL ISD,INDEPENDENT,exact_normalized_name,https://pol.tasb.org/PolicyOnline?key=1119
1120,Trent ISD,221905,TRENT ISD,INDEPENDENT,exact_normalized_name,https://pol.tasb.org/PolicyOnline?key=1120
1121,Jim Ned CISD,221911,JIM NED CISD,INDEPENDENT,exact_normalized_name,https://pol.tasb.org/PolicyOnline?key=1121
1122,Wylie ISD-Taylor County,221912,WYLIE ISD,INDEPENDENT,county_suffix_disambiguation,https://pol.tasb.org/PolicyOnline?key=1122
1125,Terrell County ISD,222901,TERRELL COUNTY ISD,INDEPENDENT,exact_normalized_name,https://pol.tasb.org/PolicyOnline?key=1125
1126,Brownfield ISD,223901,BROWNFIELD ISD,INDEPENDENT,exact_normalized_name,https://pol.tasb.org/PolicyOnline?key=1126
1127,Meadow ISD,223902,MEADOW ISD,INDEPENDENT,exact_normalized_name,https://pol.tasb.org/PolicyOnline?key=1127
1129,Wellman-Union CISD,223904,WELLMAN-UNION CISD,INDEPENDENT,exact_normalized_name,https://pol.tasb.org/PolicyOnline?key=1129
1130,Throckmorton Collegiate ISD,224901,THROCKMORTON COLLEGIATE ISD,INDEPENDENT,exact_normalized_name,https://pol.tasb.org/PolicyOnline?key=1130
1131,Woodson ISD,224902,WOODSON ISD,INDEPENDENT,exact_normalized_name,https://pol.tasb.org/PolicyOnline?key=1131
1133,Mount Pleasant ISD,225902,MOUNT PLEASANT ISD,INDEPENDENT,exact_normalized_name,https://pol.tasb.org/PolicyOnline?key=1133
1135,Chapel Hill ISD-Titus County,225906,CHAPEL HILL ISD,INDEPENDENT,county_suffix_disambiguation,https://pol.tasb.org/PolicyOnline?key=1135
1136,Harts Bluff ISD,225907,HARTS BLUFF ISD,INDEPENDENT,exact_normalized_name,https://pol.tasb.org/PolicyOnline?key=1136
1138,Christoval ISD,226901,CHRISTOVAL ISD,INDEPENDENT,exact_normalized_name,https://pol.tasb.org/PolicyOnline?key=1138
1139,San Angelo ISD,226903,SAN ANGELO ISD,INDEPENDENT,exact_normalized_name,https://pol.tasb.org/PolicyOnline?key=1139
1140,Water Valley ISD,226905,WATER VALLEY ISD,INDEPENDENT,exact_normalized_name,https://pol.tasb.org/PolicyOnline?key=1140
1141,Wall ISD,226906,WALL ISD,INDEPENDENT,exact_normalized_name,https://pol.tasb.org/PolicyOnline?key=1141
1142,Grape Creek ISD,226907,GRAPE CREEK ISD,INDEPENDENT,exact_normalized_name,https://pol.tasb.org/PolicyOnline?key=1142
1143,Veribest ISD,226908,VERIBEST ISD,INDEPENDENT,exact_normalized_name,https://pol.tasb.org/PolicyOnline?key=1143
1146,Austin ISD,227901,AUSTIN ISD,INDEPENDENT,exact_normalized_name,https://pol.tasb.org/PolicyOnline?key=1146
1147,Pflugerville ISD,227904,PFLUGERVILLE ISD,INDEPENDENT,exact_normalized_name,https://pol.tasb.org/PolicyOnline?key=1147
1150,Manor ISD,227907,MANOR ISD,INDEPENDENT,exact_normalized_name,https://pol.tasb.org/PolicyOnline?key=1150
1151,Eanes ISD,227909,EANES ISD,INDEPENDENT,exact_normalized_name,https://pol.tasb.org/PolicyOnline?key=1151
1152,Del Valle ISD,227910,DEL VALLE ISD,INDEPENDENT,exact_normalized_name,https://pol.tasb.org/PolicyOnline?key=1152
1153,Lago Vista ISD,227912,LAGO VISTA ISD,INDEPENDENT,exact_normalized_name,https://pol.tasb.org/PolicyOnline?key=1153
1154,Lake Travis ISD,227913,LAKE TRAVIS ISD,INDEPENDENT,exact_normalized_name,https://pol.tasb.org/PolicyOnline?key=1154
1156,Groveton ISD,228901,GROVETON ISD,INDEPENDENT,exact_normalized_name,https://pol.tasb.org/PolicyOnline?key=1156
1157,Trinity ISD,228903,TRINITY ISD,INDEPENDENT,exact_normalized_name,https://pol.tasb.org/PolicyOnline?key=1157
1158,Centerville ISD-Trinity County,228904,CENTERVILLE ISD,INDEPENDENT,county_suffix_disambiguation,https://pol.tasb.org/PolicyOnline?key=1158
1159,Apple Springs ISD,228905,APPLE SPRINGS ISD,INDEPENDENT,exact_normalized_name,https://pol.tasb.org/PolicyOnline?key=1159
1160,Colmesneil ISD,229901,COLMESNEIL ISD,INDEPENDENT,exact_normalized_name,https://pol.tasb.org/PolicyOnline?key=1160
1161,Woodville ISD,229903,WOODVILLE ISD,INDEPENDENT,exact_normalized_name,https://pol.tasb.org/PolicyOnline?key=1161
1162,Warren ISD,229904,WARREN ISD,INDEPENDENT,exact_normalized_name,https://pol.tasb.org/PolicyOnline?key=1162
1163,Spurger ISD,229905,SPURGER ISD,INDEPENDENT,exact_normalized_name,https://pol.tasb.org/PolicyOnline?key=1163
1164,Chester ISD,229906,CHESTER ISD,INDEPENDENT,exact_normalized_name,https://pol.tasb.org/PolicyOnline?key=1164
1165,Big Sandy ISD-Upshur County,230901,BIG SANDY ISD,INDEPENDENT,county_suffix_disambiguation,https://pol.tasb.org/PolicyOnline?key=1165
1166,Gilmer ISD,230902,GILMER ISD,INDEPENDENT,exact_normalized_name,https://pol.tasb.org/PolicyOnline?key=1166
1167,Ore City ISD,230903,ORE CITY ISD,INDEPENDENT,exact_normalized_name,https://pol.tasb.org/PolicyOnline?key=1167
1168,Union Hill ISD,230904,UNION HILL ISD,INDEPENDENT,exact_normalized_name,https://pol.tasb.org/PolicyOnline?key=1168
1169,Harmony ISD,230905,HARMONY ISD,INDEPENDENT,exact_normalized_name,https://pol.tasb.org/PolicyOnline?key=1169
1170,New Diana ISD,230906,NEW DIANA ISD,INDEPENDENT,exact_normalized_name,https://pol.tasb.org/PolicyOnline?key=1170
1171,Union Grove ISD,230908,UNION GROVE ISD,INDEPENDENT,exact_normalized_name,https://pol.tasb.org/PolicyOnline?key=1171
1172,McCamey ISD,231901,MCCAMEY ISD,INDEPENDENT,exact_normalized_name,https://pol.tasb.org/PolicyOnline?key=1172
1173,Rankin ISD,231902,RANKIN ISD,INDEPENDENT,exact_normalized_name,https://pol.tasb.org/PolicyOnline?key=1173
1175,Knippa ISD,232901,KNIPPA ISD,INDEPENDENT,exact_normalized_name,https://pol.tasb.org/PolicyOnline?key=1175
1176,Sabinal ISD,232902,SABINAL ISD,INDEPENDENT,exact_normalized_name,https://pol.tasb.org/PolicyOnline?key=1176
1177,Uvalde CISD,232903,UVALDE CISD,INDEPENDENT,exact_normalized_name,https://pol.tasb.org/PolicyOnline?key=1177
1178,Utopia ISD,232904,UTOPIA ISD,INDEPENDENT,exact_normalized_name,https://pol.tasb.org/PolicyOnline?key=1178
1180,San Felipe Del Rio CISD,233901,SAN FELIPE-DEL RIO CISD,INDEPENDENT,exact_normalized_name,https://pol.tasb.org/PolicyOnline?key=1180
1181,Comstock ISD,233903,COMSTOCK ISD,INDEPENDENT,exact_normalized_name,https://pol.tasb.org/PolicyOnline?key=1181
1182,Canton ISD,234902,CANTON ISD,INDEPENDENT,exact_normalized_name,https://pol.tasb.org/PolicyOnline?key=1182
1183,Edgewood ISD-Van Zandt County,234903,EDGEWOOD ISD,INDEPENDENT,county_suffix_disambiguation,https://pol.tasb.org/PolicyOnline?key=1183
1184,Grand Saline ISD,234904,GRAND SALINE ISD,INDEPENDENT,exact_normalized_name,https://pol.tasb.org/PolicyOnline?key=1184
1185,Martin's Mill ISD,234905,MARTINS MILL ISD,INDEPENDENT,exact_normalized_name,https://pol.tasb.org/PolicyOnline?key=1185
1186,Van ISD,234906,VAN ISD,INDEPENDENT,exact_normalized_name,https://pol.tasb.org/PolicyOnline?key=1186
1187,Wills Point ISD,234907,WILLS POINT ISD,INDEPENDENT,exact_normalized_name,https://pol.tasb.org/PolicyOnline?key=1187
1188,Fruitvale ISD,234909,FRUITVALE ISD,INDEPENDENT,exact_normalized_name,https://pol.tasb.org/PolicyOnline?key=1188
1190,Bloomington ISD,235901,BLOOMINGTON ISD,INDEPENDENT,exact_normalized_name,https://pol.tasb.org/PolicyOnline?key=1190
1191,Victoria ISD,235902,VICTORIA ISD,INDEPENDENT,exact_normalized_name,https://pol.tasb.org/PolicyOnline?key=1191
1193,Nursery ISD,235904,NURSERY ISD,INDEPENDENT,exact_normalized_name,https://pol.tasb.org/PolicyOnline?key=1193
1195,New Waverly ISD,236901,NEW WAVERLY ISD,INDEPENDENT,exact_normalized_name,https://pol.tasb.org/PolicyOnline?key=1195
1196,Huntsville ISD,236902,HUNTSVILLE ISD,INDEPENDENT,exact_normalized_name,https://pol.tasb.org/PolicyOnline?key=1196
1199,Hempstead ISD,237902,HEMPSTEAD ISD,INDEPENDENT,exact_normalized_name,https://pol.tasb.org/PolicyOnline?key=1199
1200,Waller ISD,237904,WALLER ISD,INDEPENDENT,exact_normalized_name,https://pol.tasb.org/PolicyOnline?key=1200
1201,Royal ISD,237905,ROYAL ISD,INDEPENDENT,exact_normalized_name,https://pol.tasb.org/PolicyOnline?key=1201
1202,Monahans-Wickett-Pyote ISD,238902,MONAHANS-WICKETT-PYOTE ISD,INDEPENDENT,exact_normalized_name,https://pol.tasb.org/PolicyOnline?key=1202
1203,Grandfalls-Royalty ISD,238904,GRANDFALLS-ROYALTY ISD,INDEPENDENT,exact_normalized_name,https://pol.tasb.org/PolicyOnline?key=1203
1205,Brenham ISD,239901,BRENHAM ISD,INDEPENDENT,exact_normalized_name,https://pol.tasb.org/PolicyOnline?key=1205
1206,Burton ISD,239903,BURTON ISD,INDEPENDENT,exact_normalized_name,https://pol.tasb.org/PolicyOnline?key=1206
1208,Laredo ISD,240901,LAREDO ISD,INDEPENDENT,exact_normalized_name,https://pol.tasb.org/PolicyOnline?key=1208
1210,United ISD,240903,UNITED ISD,INDEPENDENT,exact_normalized_name,https://pol.tasb.org/PolicyOnline?key=1210
1211,Webb CISD,240904,WEBB CISD,INDEPENDENT,exact_normalized_name,https://pol.tasb.org/PolicyOnline?key=1211
1213,Boling ISD,241901,BOLING ISD,INDEPENDENT,exact_normalized_name,https://pol.tasb.org/PolicyOnline?key=1213
1214,East Bernard ISD,241902,EAST BERNARD ISD,INDEPENDENT,exact_normalized_name,https://pol.tasb.org/PolicyOnline?key=1214
1215,El Campo ISD,241903,EL CAMPO ISD,INDEPENDENT,exact_normalized_name,https://pol.tasb.org/PolicyOnline?key=1215
1216,Wharton ISD,241904,WHARTON ISD,INDEPENDENT,exact_normalized_name,https://pol.tasb.org/PolicyOnline?key=1216
1217,Louise ISD,241906,LOUISE ISD,INDEPENDENT,exact_normalized_name,https://pol.tasb.org/PolicyOnline?key=1217
1219,Shamrock ISD,242902,SHAMROCK ISD,INDEPENDENT,exact_normalized_name,https://pol.tasb.org/PolicyOnline?key=1219
1220,Wheeler ISD,242903,WHEELER ISD,INDEPENDENT,exact_normalized_name,https://pol.tasb.org/PolicyOnline?key=1220
1222,Kelton ISD,242905,KELTON ISD,INDEPENDENT,exact_normalized_name,https://pol.tasb.org/PolicyOnline?key=1222
1223,Fort Elliott CISD,242906,FORT ELLIOTT CISD,INDEPENDENT,exact_normalized_name,https://pol.tasb.org/PolicyOnline?key=1223
1225,Burkburnett ISD,243901,BURKBURNETT ISD,INDEPENDENT,exact_normalized_name,https://pol.tasb.org/PolicyOnline?key=1225
1226,Electra ISD,243902,ELECTRA ISD,INDEPENDENT,exact_normalized_name,https://pol.tasb.org/PolicyOnline?key=1226
1227,Iowa Park CISD,243903,IOWA PARK CISD,INDEPENDENT,exact_normalized_name,https://pol.tasb.org/PolicyOnline?key=1227
1228,Wichita Falls ISD,243905,WICHITA FALLS ISD,INDEPENDENT,exact_normalized_name,https://pol.tasb.org/PolicyOnline?key=1228
1229,City View ISD,243906,CITY VIEW ISD,INDEPENDENT,exact_normalized_name,https://pol.tasb.org/PolicyOnline?key=1229
1232,Harrold ISD,244901,HARROLD ISD,INDEPENDENT,exact_normalized_name,https://pol.tasb.org/PolicyOnline?key=1232
1233,Vernon ISD,244903,VERNON ISD,INDEPENDENT,exact_normalized_name,https://pol.tasb.org/PolicyOnline?key=1233
1234,Northside ISD-Wilbarger County,244905,NORTHSIDE ISD,INDEPENDENT,county_suffix_disambiguation,https://pol.tasb.org/PolicyOnline?key=1234
1235,Lasara ISD,245901,LASARA ISD,INDEPENDENT,exact_normalized_name,https://pol.tasb.org/PolicyOnline?key=1235
1236,Lyford CISD,245902,LYFORD CISD,INDEPENDENT,exact_normalized_name,https://pol.tasb.org/PolicyOnline?key=1236
1237,Raymondville ISD,245903,RAYMONDVILLE ISD,INDEPENDENT,exact_normalized_name,https://pol.tasb.org/PolicyOnline?key=1237
1238,San Perlita ISD,245904,SAN PERLITA ISD,INDEPENDENT,exact_normalized_name,https://pol.tasb.org/PolicyOnline?key=1238
1239,Florence ISD,246902,FLORENCE ISD,INDEPENDENT,exact_normalized_name,https://pol.tasb.org/PolicyOnline?key=1239
1240,Georgetown ISD,246904,GEORGETOWN ISD,INDEPENDENT,exact_normalized_name,https://pol.tasb.org/PolicyOnline?key=1240
1241,Granger ISD,246905,GRANGER ISD,INDEPENDENT,exact_normalized_name,https://pol.tasb.org/PolicyOnline?key=1241
1242,Hutto ISD,246906,HUTTO ISD,INDEPENDENT,exact_normalized_name,https://pol.tasb.org/PolicyOnline?key=1242
1243,Jarrell ISD,246907,JARRELL ISD,INDEPENDENT,exact_normalized_name,https://pol.tasb.org/PolicyOnline?key=1243
1244,Liberty Hill ISD,246908,LIBERTY HILL ISD,INDEPENDENT,exact_normalized_name,https://pol.tasb.org/PolicyOnline?key=1244
1245,Round Rock ISD,246909,ROUND ROCK ISD,INDEPENDENT,exact_normalized_name,https://pol.tasb.org/PolicyOnline?key=1245
1246,Taylor ISD,246911,TAYLOR ISD,INDEPENDENT,exact_normalized_name,https://pol.tasb.org/PolicyOnline?key=1246
1247,Thrall ISD,246912,THRALL ISD,INDEPENDENT,exact_normalized_name,https://pol.tasb.org/PolicyOnline?key=1247
1248,Leander ISD,246913,LEANDER ISD,INDEPENDENT,exact_normalized_name,https://pol.tasb.org/PolicyOnline?key=1248
1249,Coupland ISD,246914,COUPLAND ISD,INDEPENDENT,exact_normalized_name,https://pol.tasb.org/PolicyOnline?key=1249
1250,Floresville ISD,247901,FLORESVILLE ISD,INDEPENDENT,exact_normalized_name,https://pol.tasb.org/PolicyOnline?key=1250
1251,La Vernia ISD,247903,LA VERNIA ISD,INDEPENDENT,exact_normalized_name,https://pol.tasb.org/PolicyOnline?key=1251
1252,Poth ISD,247904,POTH ISD,INDEPENDENT,exact_normalized_name,https://pol.tasb.org/PolicyOnline?key=1252
1253,Stockdale ISD,247906,STOCKDALE ISD,INDEPENDENT,exact_normalized_name,https://pol.tasb.org/PolicyOnline?key=1253
1254,Kermit ISD,248901,KERMIT ISD,INDEPENDENT,exact_normalized_name,https://pol.tasb.org/PolicyOnline?key=1254
1255,Wink-Loving ISD,248902,WINK-LOVING ISD,INDEPENDENT,exact_normalized_name,https://pol.tasb.org/PolicyOnline?key=1255
1256,Alvord ISD,249901,ALVORD ISD,INDEPENDENT,exact_normalized_name,https://pol.tasb.org/PolicyOnline?key=1256
1257,Boyd ISD,249902,BOYD ISD,INDEPENDENT,exact_normalized_name,https://pol.tasb.org/PolicyOnline?key=1257
1258,Bridgeport ISD,249903,BRIDGEPORT ISD,INDEPENDENT,exact_normalized_name,https://pol.tasb.org/PolicyOnline?key=1258
1259,Chico ISD,249904,CHICO ISD,INDEPENDENT,exact_normalized_name,https://pol.tasb.org/PolicyOnline?key=1259
1260,Decatur ISD,249905,DECATUR ISD,INDEPENDENT,exact_normalized_name,https://pol.tasb.org/PolicyOnline?key=1260
1261,Paradise ISD,249906,PARADISE ISD,INDEPENDENT,exact_normalized_name,https://pol.tasb.org/PolicyOnline?key=1261
1262,Slidell ISD,249908,SLIDELL ISD,INDEPENDENT,exact_normalized_name,https://pol.tasb.org/PolicyOnline?key=1262
1263,Hawkins ISD,250902,HAWKINS ISD,INDEPENDENT,exact_normalized_name,https://pol.tasb.org/PolicyOnline?key=1263
1264,Mineola ISD,250903,MINEOLA ISD,INDEPENDENT,exact_normalized_name,https://pol.tasb.org/PolicyOnline?key=1264
1265,Quitman ISD,250904,QUITMAN ISD,INDEPENDENT,exact_normalized_name,https://pol.tasb.org/PolicyOnline?key=1265
1266,Yantis ISD,250905,YANTIS ISD,INDEPENDENT,exact_normalized_name,https://pol.tasb.org/PolicyOnline?key=1266
1267,Alba-Golden ISD,250906,ALBA-GOLDEN ISD,INDEPENDENT,exact_normalized_name,https://pol.tasb.org/PolicyOnline?key=1267
1268,Winnsboro ISD,250907,WINNSBORO ISD,INDEPENDENT,exact_normalized_name,https://pol.tasb.org/PolicyOnline?key=1268
1269,Denver City ISD,251901,DENVER CITY ISD,INDEPENDENT,exact_normalized_name,https://pol.tasb.org/PolicyOnline?key=1269
1270,Plains ISD,251902,PLAINS ISD,INDEPENDENT,exact_normalized_name,https://pol.tasb.org/PolicyOnline?key=1270
1271,Graham ISD,252901,GRAHAM ISD,INDEPENDENT,exact_normalized_name,https://pol.tasb.org/PolicyOnline?key=1271
1272,Newcastle ISD,252902,NEWCASTLE ISD,INDEPENDENT,exact_normalized_name,https://pol.tasb.org/PolicyOnline?key=1272
1273,Olney ISD,252903,OLNEY ISD,INDEPENDENT,exact_normalized_name,https://pol.tasb.org/PolicyOnline?key=1273
1274,Zapata County ISD,253901,ZAPATA COUNTY ISD,INDEPENDENT,exact_normalized_name,https://pol.tasb.org/PolicyOnline?key=1274
1275,Crystal City ISD,254901,CRYSTAL CITY ISD,INDEPENDENT,exact_normalized_name,https://pol.tasb.org/PolicyOnline?key=1275
1276,La Pryor ISD,254902,LA PRYOR ISD,INDEPENDENT,exact_normalized_name,https://pol.tasb.org/PolicyOnline?key=1276
